C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_22_626.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_22_626.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_22_626.jpg, 0, 0, 0, 7.784663E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_22_728.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_22_728.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_22_728.jpg, 0, 0, 0, 8.032038E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_22_835.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_22_835.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_22_835.jpg, 0, 0, 0, 7.834382E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_22_941.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_22_941.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_22_941.jpg, 0, 0, 0, 7.800879E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_055.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_055.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_055.jpg, 0, 0, 0, 7.819785E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_156.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_156.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_156.jpg, 0, 0, 0, 7.818626E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_267.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_267.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_267.jpg, 0, 0, 0, 7.768746E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_379.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_379.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_379.jpg, 0, 0, 0, 8.01532E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_493.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_493.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_493.jpg, 0, 0, 0, 7.892892E-05
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_596.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_596.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_596.jpg, -0.0248853, 0.0619194, 0, 0.02871637
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_698.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_698.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_698.jpg, -0.3253385, 0.3623727, 0, 0.3063851
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_803.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_803.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_803.jpg, -0.4179024, 0.5784441, 0, 1.037244
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_23_911.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_23_911.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_23_911.jpg, -0.09388295, 0.2544246, 0, 1.482198
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_013.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_013.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_013.jpg, 0, 0, 0, 1.60482
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_115.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_115.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_115.jpg, 0, 0.07570229, 0, 1.559294
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_224.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_224.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_224.jpg, -0.3238068, 0.4250718, 0, 1.994994
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_325.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_325.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_325.jpg, -0.5096364, 0.7294025, 0, 2.694435
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_427.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_427.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_427.jpg, -0.205368, 1, 0, 3.75925
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_531.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_531.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_531.jpg, 0, 1, 0, 4.925677
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_634.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_634.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_634.jpg, 0, 1, 0, 6.082296
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_735.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_735.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_735.jpg, -0.1246743, 1, 0, 7.224932
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_847.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_847.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_847.jpg, -0.05668047, 1, 0, 8.568573
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_24_949.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_24_949.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_24_949.jpg, 0, 1, 0, 9.686482
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_056.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_056.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_056.jpg, 0, 1, 0, 10.79672
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_158.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_158.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_158.jpg, -0.0292677, 1, 0, 12.02487
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_265.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_265.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_265.jpg, -0.3707649, 1, 0, 13.06677
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_375.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_375.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_375.jpg, -0.07403944, 0.7032744, 0, 14.00481
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_476.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_476.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_476.jpg, 0, 0.3974025, 0, 14.49335
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_583.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_583.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_583.jpg, 0, 0.1087902, 0, 14.54487
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_691.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_691.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_691.jpg, -0.3216708, 0.430461, 0, 14.77765
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_791.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_791.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_791.jpg, -0.5607213, 0.7352338, 0, 15.34251
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_25_898.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_25_898.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_25_898.jpg, -0.281381, 0.6969771, 0, 15.90647
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_006.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_006.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_006.jpg, 0, 0.5964301, 0, 16.44196
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_108.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_108.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_108.jpg, -0.1577094, 0.9011968, 0, 17.44579
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_208.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_208.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_208.jpg, 0, 1, 0, 18.26295
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_308.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_308.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_308.jpg, -0.0510111, 1, 0, 19.44711
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_412.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_412.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_412.jpg, -0.2999652, 1, 0, 20.29428
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_515.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_515.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_515.jpg, -0.01953778, 1, 0, 21.3792
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_624.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_624.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_624.jpg, -0.329316, 1, 0, 22.52289
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_727.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_727.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_727.jpg, -0.1823136, 1, 0, 23.43921
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_838.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_838.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_838.jpg, -0.4817643, 0.7979155, 0, 24.28509
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_26_948.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_26_948.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_26_948.jpg, -0.8454683, 0.4342113, 0, 24.57126
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_051.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_051.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_051.jpg, -0.7748567, 0.4059309, 0, 24.48672
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_154.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_154.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_154.jpg, -0.4675508, 0.7132368, 0, 24.94268
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_263.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_263.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_263.jpg, -0.1106579, 1, 0, 25.97864
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_370.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_370.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_370.jpg, 0.2050986, 1, 0, 26.84441
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_480.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_480.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_480.jpg, 0.5038389, 0.8767666, 0, 27.54116
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_584.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_584.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_584.jpg, 0.3600366, 0.5345886, 0, 28.01494
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_691.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_691.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_691.jpg, 0.06458997, 0.5886889, 0, 28.32626
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_792.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_792.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_792.jpg, -0.3016107, 0.9179298, 0, 28.82871
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_893.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_893.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_893.jpg, -0.1963974, 1, 0, 29.61875
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_27_994.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_27_994.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_27_994.jpg, 0, 1, 0, 30.18858
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_095.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_095.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_095.jpg, 0, 1, 0, 30.18984
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_196.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_196.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_196.jpg, 0, 1, 0, 30.19018
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_307.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_307.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_307.jpg, 0, 1, 0, 30.19079
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_409.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_409.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_409.jpg, 0, 1, 0, 30.19036
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_516.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_516.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_516.jpg, -0.06350972, 1, 0, 30.19031
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_627.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_627.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_627.jpg, 0, 1, 0, 30.19025
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_730.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_730.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_730.jpg, 0, 1, 0, 30.19023
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_831.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_831.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_831.jpg, 0, 1, 0, 30.19088
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_28_942.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_28_942.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_28_942.jpg, -0.1501032, 1, 0, 30.18357
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_043.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_043.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_043.jpg, -0.03521699, 1, 0, 30.19118
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_144.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_144.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_144.jpg, 0, 1, 0, 30.19093
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_253.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_253.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_253.jpg, 0, 1, 0, 30.19011
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_361.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_361.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_361.jpg, -0.1523199, 1, 0, 30.1848
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_462.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_462.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_462.jpg, -0.1420029, 1, 0, 30.18968
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_573.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_573.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_573.jpg, 0, 1, 0, 30.18991
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_678.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_678.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_678.jpg, 0, 1, 0, 30.19024
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_779.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_779.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_779.jpg, -0.0512736, 1, 0, 30.18986
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_885.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_885.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_885.jpg, -0.295392, 1, 0, 30.17179
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_29_986.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_29_986.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_29_986.jpg, 0, 1, 0, 30.18872
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_086.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_086.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_086.jpg, 0, 1, 0, 30.18998
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_186.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_186.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_186.jpg, 0, 1, 0, 30.19022
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_291.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_291.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_291.jpg, -0.3153219, 1, 0, 30.16642
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_401.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_401.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_401.jpg, -0.180585, 1, 0, 30.19051
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_511.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_511.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_511.jpg, 0, 1, 0, 30.18918
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_615.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_615.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_615.jpg, -0.0224172, 1, 0, 30.19028
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_718.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_718.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_718.jpg, -0.2576157, 1, 0, 30.17624
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_828.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_828.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_828.jpg, 0, 1, 0, 30.1895
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_30_939.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_30_939.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_30_939.jpg, 0, 1, 0, 30.19022
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_045.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_045.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_045.jpg, -0.2326794, 1, 0, 30.17749
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_149.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_149.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_149.jpg, -0.238749, 1, 0, 30.18631
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_259.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_259.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_259.jpg, 0, 1, 0, 30.18779
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_369.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_369.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_369.jpg, 0, 1, 0, 30.19041
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_471.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_471.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_471.jpg, 0, 1, 0, 30.19031
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_572.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_572.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_572.jpg, 0, 1, 0, 30.19029
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_675.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_675.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_675.jpg, -0.0496233, 1, 0, 30.18976
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_783.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_783.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_783.jpg, -0.0854205, 1, 0, 30.19008
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_885.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_885.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_885.jpg, 0, 1, 0, 30.19007
C:\Users\akdem\Desktop\IMG\center_2022_07_11_16_39_31_987.jpg, C:\Users\akdem\Desktop\IMG\left_2022_07_11_16_39_31_987.jpg, C:\Users\akdem\Desktop\IMG\right_2022_07_11_16_39_31_987.jpg, 0, 1, 0, 30.19028
